CDD;CDU;Cutter;Tombo;Título;Status;URL
848;;M252p;4081;"Prosas de Mallarmé";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36589
851;;A411d;9403;"A Divina Comédia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/50581
853;;C168v;10605;"Se Um Viajante Numa Noite de Inverno";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/92826
853;;E19n;8812;"O nome da rosa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5245
853.1;;S164c;112;"A la conquista de un imperio";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22374
853.1;;S164c;115;"El corsario negro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22375
853.1;;S164d;113;"El desquite de Sandokan";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22373
853.1;;S164L;111;"El leon de damasco";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22377
853.1;;S164r;114;"El rey de la montaña";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22378
853.1;;S164y;116;"Yolanda";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22376
860.9;;B732;3010;"Borges no Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2098
861;;G216s;8369;"Sonetos do Amor Obscuro e Divã do Tamarit";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/19974
862;;G216c;8184;"A Casa de Bernarda Alba";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/1024
862.6;;G216c;3002;"A casa de Bernarda Alba";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/1024
863;;B467o;10640;"Operação Cavalo de Tróia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/92396
863;;G216d;9048;"Doze contos peregrinos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22422
863;;G216d;9049;"Do amor e outros demônios";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22424
863;;L931f;3609;"Os Filhos da Chuva";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36736
863;;S196c;7428;"Cárcere de Amor";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4995
864.4;;B732d;364;"Discussão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36925
868.909;;H673;3285;"Hispanismo 2000";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36965
868.991;;N454p;4804;"Poesía de Pablo Neruda";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23486
868.992313;;P348L;1146;"O Lobo, o Bosque e o Homem Novo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/36902
868.993;;B732n;3763;"Narraciones";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22379
868.993;;C827t;3856;"Todos los fuegos el fuego";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23833
869;;C672v;9427;"As valkírias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/3141
869;;G633m;1130;"Por mares nunca dantes navegados";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22192
869;;M436d;7424;"1924: O Diário da Revolução";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4981
869;;S586q;8235;"O Quadrado Amarelo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5021
869;;T714a;144;"Anjos do Mar Eternos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/140755
869.0;;V517a;1633;"O Analista de Bagé";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/19775
869.0;;V517c;3177;"Comédias da Vida Privada:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22813
869.07;;T914e;183;"Estudos de Literatura Portuguesa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37032
869.09;;C141L;104;"Língua e Estilo de Eça de Queiroz";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37144
869.09;;F475h;647;"História Literária de Portugal";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37136
869.09;;P695c;3005;"O caminho das águas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/564
869.09;;R918a;7449;"História e Literatura";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37109
869.09;;S243h;2455;"História da Literatura Portuguesa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37119
869.1;;B664s;1778;"Sonetos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22407
869.1;;C172L;4056;"Lusíadas (Os)";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33727
869.1;;C235;7455;"Canudos, História em Versos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37104
869.1;;S586L;7535;"Livro de Linhagem";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5008
869.109;;A634;59;"VII Antologia de Poetas e Escritores do Brasil 1992";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37352
869.109;;B813c;627;"Celeiro de Emoções";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37344
869.109;;C217s;2135;"Na sala de aula";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22482
869.15;;C614;6216;"Clássicos da Poesia Brasileira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37282
869.15;;R696c;3616;"Cântico Inspiração do Ano 2000";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37443
869.15;;T568p;3415;"Poemas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37438
869.169;;P475p;363;"Primeiro Fausto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/37432
869.17;;P475p;3432;"Poemas escolhidos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/805
869.3;;A481d;1142;"Dona Flor e Seus Dois Maridos";-1;
869.3;;A848c;9113;"Correspondência";-1;
869.3;;A848c;9117;"Crônicas - 1º Volume";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/43122
869.3;;A848c;9119;"Contos Fluminenses II";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/43322
869.3;;A848c;9120;"Crítica Literária";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42842
869.3;;A848c;9125;"Contos Fluminenses I";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42845
869.3;;A848c;9127;"Crônicas - 2º Volume";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/43116
869.3;;A848d;9122;"Dom Casmurro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6172
869.3;;A848e;9124;"Esaú e Jacó";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42808
869.3;;A848h;9114;"Histórias da Meia-noite";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42805
869.3;;A848h;9115;"Histórias Românticas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42836
869.3;;A848h;9116;"Helena";-1;
869.3;;A848h;9126;"Histórias Sem Data";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42831
869.3;;A848i;9123;"Iaiá Garcia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30153
869.3;;A848mp;9131;"Memórias Póstumas de Brás Cubas";-1;
869.3;;A848p;9121;"Papéis Avulsos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42833
869.3;;A848r;9129;"Relíquias de Casa Velha";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42853
869.3;;A848s;9112;"A Semana - 1º Volume";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/43108
869.3;;A848s;9118;"A Semana - 3º Volume";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/42862
869.3;;A848t;9128;"Teatro";-1;
869.3;;A865v;9130;"Várias Histórias";-1;
869.3;;B273t;1112;"Triste fim de Policarpo Quaresma";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22498
869.3;;B732q;8716;"Quem sabe conta";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23059
869.3;;C672v;539;"As Walkírias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/88844
869.3;;V331b;576;"Barro Blanco";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/38573
869.308;;A368ce;3417;"Crônicas Escolhidas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/11319
869.308;;A848cr;563;"Machado de Assis";-1;
869.308;;B273cr;564;"Crônicas Escolhidas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/11317
869.35;;A639rL;2582;"Roteiro para a Liberdade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/38552
869.35;;M619;5269;"Microcosmos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/38986
869.35;;M989ss;8729;"Sobre...sentimentos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/38983
869.35;;S586n;141;"Natureza morta. História viva";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/751
869.35;;V331s;8451;"Só palavras";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23305
869.351;;G239vt;1781;"Viagens na minha terra";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23388
869.352;;H539mc;1904;"O Monge de Cister";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/38972
869.356;;B816a;1107;"Amor de perdição";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22487
869.364;;D585ps;1779;"As pupilas do senhor Reitor";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23387
869.364;;Q3cs;3622;"A Cidade e as Serras";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22405
869.364;;Q3ic;4107;"A ilustre casa de Ramires";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23432
869.364;;Q3ma;65;"O Mandarim";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/24427
869.364;;Q3pb;82;"O Primo Basílio";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22479
869.364;;Q3re;4058;"A relíquia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23385
869.37;;N433m;380;"Mau Tempo no Canal";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39121
869.37;;S243ec;3829;"Ensaio sobre a cegueira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23146
869.37;;S243jp;362;"A jangada de pedra";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23336
869.4;;A848ce;3337;"Contos Escolhidos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39066
869.6;;M227;1747;"Os Maiores Clássicos de Todos Os Tempos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/71551
869.7;;A634;72;"Antologia de Sonetos da Casa do Poeta "Lampião de Gás" de São Paulo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39062
869.8;;A662sd;4100;"Sentimento da Dialetica na Experiencia Intelectual Brasileira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39053
869.8;;C514p;638;"O Planeta Azul";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39063
869.8992;;E266;7459;"éPicos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5229
869.9;;A872c;10478;"O Criador de Sonhos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/86074
869.9;;B277d;2763;"O Dia da Sua Morte";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39210
869.9;;C217fL;2131;"Formação da Literatura Brasileira:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39191
869.9;;J48Ls;8669;"A ladeira da saudade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22565
869.9;;O21r;67;"Recolhendo Versos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39186
869.9;;P953 ;7452;"Primeiro de maio ";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/75729
869.9;;S182j;3618;"Projeto Simão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39160
869.904;;T273tL;2454;"Tirando de letra";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23093
869.908;;C583;3433;"Clássicos da Poesia Brasileira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/19742
869.909;;B741hc;2115;"História concisa da literatura brasileira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22878
869.909;;B817pp;3004;"Poética e poesia no Brasil (colônia)";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2169
869.909;;S497Lm;2091;"Literatura como missão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22553
869.90914;;C183r;3009;"Risos entre pares";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/816
869.909896;;R237a;7521;"Eu sou atlântica";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5053
869.91;;A474ef;1769;"Espumas Flutuantes";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6070
869.91;;A848po;377;"Machado de Assis";-1;
869.91;;A994Lv;3386;"Lira dos vinte anos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22886
869.91;;B214ev;8769;"Estrela da Vida Inteira";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6143
869.91;;C172mi;7534;"Musa Impassível";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5031
869.91;;D541po;1782;"Poemas";-1;
869.91;;G642md;1768;"Marília de Dirceu";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22404
869.91;;L949L;376;"O Lado Fatal";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39258
869.91;;M425ps;3421;"Poesias selecionadas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22883
869.91;;P693v;3418;"Vidas em órbita";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23472
869.91;;R696c;3617;"A Cor da Vida";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39385
869.9109;;C722m;629;"Os metros do boca";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23134
869.9109;;M538t;3157;"Transístor";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39359
869.9134;;A473;630;"Álvares de Azevedo";-1;
869.9134;;A994L;4055;"Lira dos Vinte Anos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22886
869.914;;L892d;57;"Deslendário";-1;
869.915;;B277d;1907;"Deus Negro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39351
869.915;;B687e;1319;"Empório Brasil";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/19752
869.915;;C871L;1480;"Labirinto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39348
869.915;;L892p;68;"Pentacantos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39344
869.915;;O78n;608;"Nascentes";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39332
869.915;;R833p;74;"A Prece da Árvore";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39421
869.915;;V285t;7531;"Tempos de cabo de paulo vanzolini";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5055
869.92;;A481a;8453;"O Amor do Soldado:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39615
869.92;;P397n;1773;"O Noviço";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/25400
869.92;;R862s;7420;"A Senhora Coisa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4986
869.92;;S939a;379;"Auto da Compadecida";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39391
869.9209;;R672m;7480;"Marcos Caruso";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4468
869.925;;L131p;7451;"3 peças inéditas de Carlos Lacerda";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2746
869.927;;B814p;3906;"A personagem";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/11023
869.93;;A368i;1771;"Iracema";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23383
869.93;;A368L;7379;"Lucíola";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22512
869.93;;A368s;1786;"A senhora coisa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4986
869.93;;A368s;1948;"Senhora";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/21301
869.93;;A368s;2599;"A senhora coisa";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4986
869.93;;A368s;3348;"Senhora";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/21301
869.93;;A481a;8469;"Bahia de Todos Os Santos";-1;
869.93;;A481a;8479;"A.b.c. de Castro Alves";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39561
869.93;;A481b;8464;"Bahia de Todos Os Santos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39559
869.93;;A481c;2433;"Capitães de Areia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33519
869.93;;A481c;8459;"O Cavaleiro da Esperança";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39555
869.93;;A481c;8466;"Cacau";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39554
869.93;;A481f;8456;"Farda, Fardão, Camisola de Dormir";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39593
869.93;;A481g;8462;"Gabriela, Cravo e Canela";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39588
869.93;;A481j;8473;"Jubiabá";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39580
869.93;;A481m;4320;"Mar Morto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39460
869.93;;A481m;8455;"O Menino Grapiúna";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39576
869.93;;A481m;8475;"A Morte e a Morte de Quincas Berro D'água";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39573
869.93;;A481m;8476;"Mar Morto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39460
869.93;;A481p;8471;"Os Pastores da Noite";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39566
869.93;;A481p;8478;"O País do Carnaval";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39585
869.93;;A481s;8461;"Seara Vermelha";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39607
869.93;;A481s;8465;"Os Subterrâneos da Liberdade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39602
869.93;;A481s;8472;"São Jorge dos Ilhéus";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39605
869.93;;A481s;8477;"Suor";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39610
869.93;;A481t;8457;"Terras do Sem Fim";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39614
869.93;;A481t;8458;"Tereza Batista Cansada de Guerra";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39617
869.93;;A481t;8460;"Tenda dos Milagres";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39558
869.93;;A481t;8468;"Tieta do Agreste:";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39618
869.93;;A481v;8467;"Os Velhos Marinheiros";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39612
869.93;;A841d;8463;"Dona Flor e Seus Dois Maridos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39598
869.93;;A848m;54;"Memórias Póstumas de Brás Cubas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6171
869.93;;A994c;3237;"Casa de Pensão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/43684
869.93;;A994c;8789;"O cortiço";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23669
869.93;;A994L;9424;"Uma Lágrima de Mulher";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/64204
869.93;;A994m;84;"O Mulato";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33651
869.93;;A994n;1780;"Noite na Taverna";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22412
869.93;;B273c;1777;"Clara dos Anjos e Outras Histórias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22411
869.93;;B817n;1042;"Não Verás País Nenhum";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/29638
869.93;;C672d;58;"O Diário de Um Mago";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/75988
869.93;;C947r;2147;"Roteiro de leitura";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22528
869.93;;D978d;7536;"Dias de Faulkner";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/5047
869.93;;F676a;8370;"Agosto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23010
869.93;;F676c;8375;"O Caso Morel";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33464
869.93;;G258a;8752;"Anarquistas, graças a Deus";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22415
869.93;;H499h;1881;"Henfil na China";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/24258
869.93;;L771h;1397;"A Hora da Estrela";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33421
869.93;;L799m;365;"Por Trás dos Muros";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33562
869.93;;L864o;371;"A Ostra e o Vento";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33557
869.93;;M917s;8817;"Soledad no Recife";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23768
869.93;;P116r;527;"A Rosa e o Florete";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/137296
869.93;;P149d;120;"Dona Guidinha do Poço";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33547
869.93;;P788a;81;"O Ateneu";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22398
869.93;;Q3q;378;"O Quinze";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30239
869.93;;Q3r;1774;"A Relíquia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23385
869.93;;R175s;1116;"São Bernardo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22432
869.93;;R343d;2543;"Doidinho";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/26493
869.93;;R484c;7411;"Cartas Sertanejas; Procellarias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/4989
869.93;;S419o;367;"O olho enigmático";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23058
869.93;;T226i;1321;"Inocência";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33745
869.93;;T274a;2666;"Antes do baile verde";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22900
869.93;;T455c;8075;"Coletânea de contos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23790
869.93;;T714L;9285;"As lendas de Lemúria";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23714
869.93;;T768m;8708;"Metanóia";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23213
869.9301;;R788p;3375;"Pimeiras estórias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/31434
869.9301;;R788p;8764;"Primeiras estórias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22617
869.9301;;R788s;1635;"Sagarana";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/24149
869.9301;;T814f;372;"A Faca no Coração";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33696
869.9308;;A634;348;"Antologia Escolar de Contos Brasileiros";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33702
869.9308;;C947;8666;"Cronistas do estadão";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/2738
869.9333;;G963g;80;"O Garimpeiro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/18113
869.9333;;G963s;346;"O Seminarista";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33345
869.9334;;A368g;119;"O Guarani";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/21301
869.9334;;A368t;1322;"O Tronco do Ipê";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39463
869.9334;;A368u;3378;"Ubirajara";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33855
869.9335;;A447m;88;"Memórias de Um Sargento de Milícias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/21342
869.934;;C581r;3420;"Roteiro de Leitura";-1;
869.9341;;A848a;3240;"O alienista";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22514
869.9341;;A848d;118;"Dom Casmurro";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6172
869.9341;;A848h;3158;"Helena";-1;
869.9341;;A848m;2772;"A Mão e a Luva";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/30166
869.9341;;A848q;61;"Quincas Borba";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6169
869.9341;;A848r;89;"Ressurreição";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/33900
869.9341;;A865m;103;"A Mão e a Luva";-1;
869.9345;;A994c;3232;"O Cortiço";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23669
869.9349;;B273r;4463;"Recordações do escrivão Isaías Caminha";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22519
869.935;;A553c;1889;"Contos Novos";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/7764
869.935;;A553m;100;"Macunaíma";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/21926
869.935;;B817b;1308;"O beijo não vem da boca";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22818
869.935;;B917l;4052;"Estorvo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34400
869.935;;C313e;1902;"O Estudante";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34390
869.935;;C376j;1307;"De Dentro para Fora";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34399
869.935;;C672a;10619;"O Alquimista";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/94735
869.935;;C672d;9428;"O Demônio e a Srta. Prym";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/60463
869.935;;C697m;98;"Mais que a realidade";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22793
869.935;;D795i;3620;"Inês é Morta";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34380
869.935;;D942e;357;"Eramos Seis";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6261
869.935;;G216p;5159;"Perseguido";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23009
869.935;;J39p;8866;"O pavão misterioso e outras memórias";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23398
869.935;;L638d;1326;"A Desintegração da Morte";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34251
869.935;;M317b;1356;"Baleiro, Balas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34246
869.935;;N935m;606;"Os Mistérios do Aquém";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/39123
869.935;;Q1L;634;"Luciana";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34244
869.935;;R175s;1105;"São Bernardo";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22432
869.935;;R175v;3234;"Vidas Secas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22413
869.935;;R343f;2452;"Fogo Morto";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/6426
869.935;;R696m;373;"O Melhor do Romance, Contos e Crônicas";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34525
869.935;;S676x;3480;"O Xangô de Baker Street";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/23145
869.935;;S729m;1470;"Mad Maria";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/22382
869.935;;V331p;1353;"O Meu Pé de Laranja Lima";1;http://www.biblioceeteps.com.br/acervo/documento/detalhes/34498
